,env,sample,deterministic processes,stochastic processes
1618,marine,18,0.09024686361796838,90.97531363820316
1619,marine,19,0.0933521923620933,90.66478076379067
1620,marine,20,0.0667610762694719,93.32389237305281
1621,marine,21,0.1255306246209824,87.44693753790176
1623,marine,23,0.0857431749241658,91.42568250758342
1648,marine,48,0.0544534412955465,94.55465587044534
1674,marine,74,0.0967807248430856,90.32192751569144
1650,marine,50,0.0904309124013756,90.95690875986244
1678,marine,78,0.0639287881853125,93.60712118146876
1679,marine,79,0.0625126441432328,93.74873558567671
1680,marine,80,0.0554543614652904,94.45456385347096
1681,marine,81,0.0727419680743584,92.72580319256416
1682,marine,82,0.0968263594097432,90.31736405902568
1683,marine,83,0.0948049322821912,90.51950677178088
1684,marine,84,0.0596321002627855,94.03678997372145
1685,marine,85,0.0485279187817258,95.14720812182742
1686,marine,86,0.0675293166194904,93.24706833805097
1687,marine,87,0.0633090614886731,93.66909385113269
1677,marine,77,0.09451528030762998,90.548471969237
1688,marine,88,0.0679199514857489,93.20800485142512
1690,marine,90,0.079846371538306,92.0153628461694
1691,marine,91,0.0437070012140833,95.62929987859167
1692,marine,92,0.10064672594987871,89.93532740501213
1693,marine,93,0.0881342227612694,91.18657772387306
1694,marine,94,0.0472904404302821,95.27095595697179
1695,marine,95,0.0760671656888529,92.39328343111471
1696,marine,96,0.0721941354903943,92.78058645096057
1697,marine,97,0.0633731524600121,93.66268475399879
1698,marine,98,0.0912216828478964,90.87783171521036
1649,marine,49,0.08862808579522459,91.13719142047754
1689,marine,89,0.0656401944894651,93.43598055105349
1676,marine,76,0.0790378006872852,92.09621993127148
1699,marine,99,0.0645096056622851,93.5490394337715
1651,marine,51,0.0580971659919028,94.19028340080972
1652,marine,52,0.0651162790697674,93.48837209302326
1653,marine,53,0.0930797248077701,90.69202751922299
1654,marine,54,0.0772192946899067,92.27807053100933
1655,marine,55,0.0863498483316481,91.36501516683519
1656,marine,56,0.0534521158129175,94.65478841870825
1657,marine,57,0.0933387325369508,90.66612674630493
1675,marine,75,0.0584310553983016,94.15689446016984
1659,marine,59,0.0650455927051671,93.49544072948329
1660,marine,60,0.0499797652772157,95.00202347227842
1661,marine,61,0.0972644376899696,90.27355623100304
1662,marine,62,0.0810592278148372,91.89407721851629
1658,marine,58,0.08205335489086502,91.79466451091349
1664,marine,64,0.0740590853905301,92.59409146094698
1665,marine,65,0.10028305701577028,89.97169429842297
1666,marine,66,0.1042088223391339,89.57911776608661
1667,marine,67,0.079474216380182,92.0525783619818
1668,marine,68,0.073076923076923,92.69230769230771
1669,marine,69,0.0724403075677863,92.75596924322137
1670,marine,70,0.0868415700630465,91.31584299369536
1671,marine,71,0.0804365400161681,91.95634599838318
1672,marine,72,0.0903760614638091,90.96239385361909
1673,marine,73,0.0709651257096512,92.90348742903488
1663,marine,63,0.0679199514857489,93.20800485142512
934,groundwater,34,0.0521212121212121,94.7878787878788
933,groundwater,33,0.0842424242424242,91.57575757575758
932,groundwater,32,0.0513131313131313,94.86868686868686
931,groundwater,31,0.0875101050929668,91.24898949070332
926,groundwater,26,0.0789898989898989,92.1010101010101
929,groundwater,29,0.0921398262275207,90.78601737724793
928,groundwater,28,0.0874747474747474,91.25252525252526
927,groundwater,27,0.0836532632855122,91.63467367144878
930,groundwater,30,0.06082036775106079,93.91796322489392
935,groundwater,35,0.0555555555555555,94.44444444444446
947,groundwater,47,0.0846464646464646,91.53535353535354
937,groundwater,37,0.0666801374014952,93.33198625985048
938,groundwater,38,0.0729440290967872,92.70559709032128
939,groundwater,39,0.1006263891695291,89.9373610830471
940,groundwater,40,0.08870478884623151,91.12952111537685
941,groundwater,41,0.0731313131313131,92.68686868686869
942,groundwater,42,0.1004040404040404,89.95959595959596
943,groundwater,43,0.0913315821378056,90.86684178621944
944,groundwater,44,0.0668686868686868,93.31313131313132
945,groundwater,45,0.0761924009700889,92.38075990299112
946,groundwater,46,0.06121212121212119,93.87878787878788
925,groundwater,25,0.062436855930491,93.7563144069509
936,groundwater,36,0.09434343434343431,90.56565656565657
924,groundwater,24,0.0753535353535353,92.46464646464646
912,groundwater,12,0.1056779147302485,89.43220852697515
922,groundwater,22,0.0594059405940594,94.05940594059406
900,groundwater,0,0.08484848484848478,91.51515151515152
901,groundwater,1,0.0824408971509395,91.75591028490605
902,groundwater,2,0.0689028086482117,93.10971913517884
903,groundwater,3,0.062436855930491,93.7563144069509
904,groundwater,4,0.0955555555555555,90.44444444444446
905,groundwater,5,0.0676767676767676,93.23232323232324
906,groundwater,6,0.082036775106082,91.7963224893918
907,groundwater,7,0.0684848484848484,93.15151515151516
908,groundwater,8,0.0729587712206952,92.70412287793047
909,groundwater,9,0.0686868686868686,93.13131313131314
910,groundwater,10,0.0697110527379268,93.02889472620733
911,groundwater,11,0.060618306728632006,93.9381693271368
913,groundwater,13,0.06082036775106079,93.91796322489392
914,groundwater,14,0.09434343434343431,90.56565656565657
915,groundwater,15,0.0656565656565656,93.43434343434345
916,groundwater,16,0.0393939393939393,96.06060606060608
917,groundwater,17,0.0727272727272727,92.72727272727273
918,groundwater,18,0.0707070707070707,92.92929292929293
919,groundwater,19,0.0612244897959183,93.87755102040818
920,groundwater,20,0.0913315821378056,90.86684178621944
921,groundwater,21,0.0646464646464646,93.53535353535354
923,groundwater,23,0.0836532632855122,91.63467367144878
948,groundwater,48,0.0585858585858585,94.14141414141415
999,groundwater,99,0.0868686868686868,91.31313131313132
950,groundwater,50,0.0707213578500707,92.92786421499292
977,groundwater,77,0.0917171717171717,90.82828282828282
978,groundwater,78,0.085050505050505,91.4949494949495
979,groundwater,79,0.0994140230349565,90.05859769650435
980,groundwater,80,0.09094583670169759,90.90541632983025
981,groundwater,81,0.0590018185492018,94.09981814507982
982,groundwater,82,0.083030303030303,91.6969696969697
983,groundwater,83,0.1040824575586095,89.59175424413905
984,groundwater,84,0.0678787878787878,93.21212121212122
985,groundwater,85,0.08304708021822589,91.69529197817741
986,groundwater,86,0.0957575757575757,90.42424242424244
976,groundwater,76,0.0846806790622473,91.53193209377527
987,groundwater,87,0.086482117599515,91.3517882400485
989,groundwater,89,0.0939583754293796,90.60416245706205
990,groundwater,90,0.0917171717171717,90.82828282828282
991,groundwater,91,0.0858585858585858,91.41414141414143
992,groundwater,92,0.08383838383838378,91.61616161616162
993,groundwater,93,0.0889068498686603,91.10931501313397
994,groundwater,94,0.0781818181818181,92.18181818181819
995,groundwater,95,0.0731313131313131,92.68686868686869
996,groundwater,96,0.0763636363636363,92.36363636363637
997,groundwater,97,0.0806386418755052,91.93613581244948
949,groundwater,49,0.0585858585858585,94.14141414141415
988,groundwater,88,0.0790058597696504,92.09941402303497
975,groundwater,75,0.0567676767676767,94.32323232323233
998,groundwater,98,0.08383838383838378,91.61616161616162
973,groundwater,73,0.1004243281471004,89.95756718528996
951,groundwater,51,0.0513131313131313,94.86868686868686
952,groundwater,52,0.0790218270008084,92.09781729991916
953,groundwater,53,0.0583838383838383,94.16161616161617
954,groundwater,54,0.062020202020202,93.79797979797979
955,groundwater,55,0.0509193776520509,94.90806223479491
956,groundwater,56,0.0705050505050505,92.94949494949495
974,groundwater,74,0.0824242424242424,91.75757575757576
958,groundwater,58,0.0636492220650636,93.63507779349364
959,groundwater,59,0.1048696706405334,89.51303293594665
960,groundwater,60,0.0519191919191919,94.8080808080808
961,groundwater,61,0.0680945645584966,93.19054354415034
957,groundwater,57,0.08383838383838378,91.61616161616162
963,groundwater,63,0.0769852495453627,92.30147504546373
962,groundwater,62,0.0755555555555555,92.44444444444446
971,groundwater,71,0.0856565656565656,91.43434343434345
970,groundwater,70,0.0741563952313598,92.58436047686402
969,groundwater,69,0.0848827809215844,91.51172190784156
972,groundwater,72,0.0723378460295009,92.7662153970499
967,groundwater,67,0.0642424242424242,93.57575757575758
966,groundwater,66,0.0917171717171717,90.82828282828282
965,groundwater,65,0.0733481511416447,92.66518488583553
964,groundwater,64,0.0985858585858585,90.14141414141415
968,groundwater,68,0.085050505050505,91.4949494949495
1371,lake,71,0.0944006468566808,90.55993531433192
1370,lake,70,0.0774206589852435,92.25793410147566
1369,lake,69,0.0869213664847382,91.30786335152618
1368,lake,68,0.10026278552658169,89.97372144734183
1367,lake,67,0.0699413786133009,93.00586213866991
1366,lake,66,0.073954334208931,92.6045665791069
1365,lake,65,0.0721503637833468,92.78496362166533
1364,lake,64,0.0768297614233724,92.31702385766276
1363,lake,63,0.0695511524464213,93.04488475535787
1351,lake,51,0.1198706286638366,88.01293713361633
1361,lake,61,0.079101760064738,92.0898239935262
1360,lake,60,0.0661407766990291,93.38592233009709
1359,lake,59,0.1091129521115376,89.08870478884624
1358,lake,58,0.077654196157735,92.2345803842265
1357,lake,57,0.0835187057633973,91.64812942366027
1356,lake,56,0.0772185162724883,92.27814837275118
1355,lake,55,0.0735502121640735,92.64497878359265
1354,lake,54,0.0632962588473205,93.67037411526795
1353,lake,53,0.0943815683104284,90.56184316895715
1352,lake,52,0.0879854368932038,91.20145631067962
1362,lake,62,0.0804853387259858,91.95146612740142
1372,lake,72,0.0933710590137429,90.66289409862571
1384,lake,84,0.0950070749949464,90.49929250050536
1374,lake,74,0.08589329021827,91.410670978173
1350,lake,50,0.0685263796240145,93.14736203759855
1396,lake,96,0.0485142510612492,95.14857489387508
1395,lake,95,0.0728302650212421,92.71697349787578
1394,lake,94,0.0905416329830234,90.94583670169766
1393,lake,93,0.0883542256368782,91.16457743631219
1392,lake,92,0.049747219413549,95.0252780586451
1391,lake,91,0.0836532632855122,91.63467367144878
1390,lake,90,0.0941414141414141,90.58585858585859
1389,lake,89,0.0951515151515151,90.48484848484848
